provinsi,kabupaten_kota,tahun,garis_kemiskinan_rupiah_kapita_bulan_2020,garis_kemiskinan_rupiah_kapita_bulan_2021,garis_kemiskinan_rupiah_kapita_bulan_2022,garis_kemiskinan_rupiah_kapita_bulan_2023,garis_kemiskinan_rupiah_kapita_bulan_2024,indeks_pembangunan_gender_2020,indeks_pembangunan_gender_2021,indeks_pembangunan_gender_2022,indeks_pembangunan_gender_2023,indeks_pembangunan_gender_2024,kepadatan_penduduk_jiwa_km2_2020,kepadatan_penduduk_jiwa_km2_2021,kepadatan_penduduk_jiwa_km2_2022,kepadatan_penduduk_jiwa_km2_2023,kepadatan_penduduk_jiwa_km2_2024,pdrb_adhk_milyar_rupiah_2020,pdrb_adhk_milyar_rupiah_2021,pdrb_adhk_milyar_rupiah_2022,pdrb_adhk_milyar_rupiah_2023,pdrb_adhk_milyar_rupiah_2024,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2020,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2021,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2022,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2023,pengeluaran_per_kapita_yang_disesuaikan_rupiah_kapita_tahun_2024,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2020,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2021,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2022,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2023,persentase_rumah_tangga_yang_memiliki_akses_sanitasi_layak_persen_2024,indeks_pembangunan_manusia,rata_rata_lama_sekolah_tahun,umur_harapan_hidup_tahun,pengeluaran_per_kapita_rupiah_kapita_tahun,persentase_penduduk_miskin_persen
Sumatera Utara,Kota Gunungsitoli,2023,370967,408190,426349,459787,493644,89.31,89.4,89.69,89.92,90.24,484,487,1018,685,696,3441.65,3519.13,3628.53,3762.59,3906.89,7980,8134,8434,8635,9056,35.77,45.13,50.29,55.37,55.54,71.55,8.65,72.09,,14.78
Sumatera Utara,Kota Gunungsitoli,2024,370967,408190,426349,459787,493644,89.31,89.4,89.69,89.92,90.24,484,487,1018,685,696,3441.65,3519.13,3628.53,3762.59,3906.89,7980,8134,8434,8635,9056,35.77,45.13,50.29,55.37,55.54,72.3,8.76,72.25,,14.72
Sumatera Barat,Kepulauan Mentawai,2020,340191,356403,386152,421113,461088,89.59,89.81,89.91,89.57,90.13,15,15,15,15,15,2956-01-01 00:00:00,3040.97,3191-03-01 00:00:00,3320.15,3451.93,6281,6321,6567,6891,7192,61.73,71.05,69.09,72.28,75.64,63.71,7.19,64.73,,14.35
Sumatera Barat,Kepulauan Mentawai,2021,340191,356403,386152,421113,461088,89.59,89.81,89.91,89.57,90.13,15,15,15,15,15,2956-01-01 00:00:00,3040.97,3191-03-01 00:00:00,3320.15,3451.93,6281,6321,6567,6891,7192,61.73,71.05,69.09,72.28,75.64,63.98,2026-03-07 00:00:00,64.73,,14.84
Sumatera Barat,Kepulauan Mentawai,2022,340191,356403,386152,421113,461088,89.59,89.81,89.91,89.57,90.13,15,15,15,15,15,2956-01-01 00:00:00,3040.97,3191-03-01 00:00:00,3320.15,3451.93,6281,6321,6567,6891,7192,61.73,71.05,69.09,72.28,75.64,64.83,7.59,64.93,,13.97
Sumatera Barat,Kepulauan Mentawai,2023,340191,356403,386152,421113,461088,89.59,89.81,89.91,89.57,90.13,15,15,15,15,15,2956-01-01 00:00:00,3040.97,3191-03-01 00:00:00,3320.15,3451.93,6281,6321,6567,6891,7192,61.73,71.05,69.09,72.28,75.64,65.79,7.83,65.1,,13.72
Sumatera Barat,Kepulauan Mentawai,2024,340191,356403,386152,421113,461088,89.59,89.81,89.91,89.57,90.13,15,15,15,15,15,2956-01-01 00:00:00,3040.97,3191-03-01 00:00:00,3320.15,3451.93,6281,6321,6567,6891,7192,61.73,71.05,69.09,72.28,75.64,66.67,2026-02-08 00:00:00,65.27,,13.89
Sumatera Barat,Pesisir Selatan,2020,467743,491573,526564,554057,589787,95.12,95.41,95.75,95.57,95.83,88,89,85,91,93,9470.78,9788.46,10181.47,10608.29,11015.21,9212,9270,9686,9953,10211,71.51,71.4,73.68,76.82,78.93,70.87,2026-04-08 00:00:00,70.86,,7.61
Sumatera Barat,Pesisir Selatan,2021,467743,491573,526564,554057,589787,95.12,95.41,95.75,95.57,95.83,88,89,85,91,93,9470.78,9788.46,10181.47,10608.29,11015.21,9212,9270,9686,9953,10211,71.51,71.4,73.68,76.82,78.93,71.01,8.41,70.96,,7.92
Sumatera Barat,Pesisir Selatan,2022,467743,491573,526564,554057,589787,95.12,95.41,95.75,95.57,95.83,88,89,85,91,93,9470.78,9788.46,10181.47,10608.29,11015.21,9212,9270,9686,9953,10211,71.51,71.4,73.68,76.82,78.93,71.72,8.51,71.25,,2026-11-07 00:00:00
Sumatera Barat,Pesisir Selatan,2023,467743,491573,526564,554057,589787,95.12,95.41,95.75,95.57,95.83,88,89,85,91,93,9470.78,9788.46,10181.47,10608.29,11015.21,9212,9270,9686,9953,10211,71.51,71.4,73.68,76.82,78.93,72.24,2026-06-08 00:00:00,71.52,,7.34
Sumatera Barat,Pesisir Selatan,2024,467743,491573,526564,554057,589787,95.12,95.41,95.75,95.57,95.83,88,89,85,91,93,9470.78,9788.46,10181.47,10608.29,11015.21,9212,9270,9686,9953,10211,71.51,71.4,73.68,76.82,78.93,72.87,8.77,71.59,,7.49
Sumatera Barat,Solok,2020,451906,461030,484358,532900,569605,96.18,96.19,96.29,96.17,96.22,105,105,111,108,110,9792.92,10114.58,10547.97,11008.01,11437.87,10171,10215,10539,10717,10988,50.36,47.63,57.28,59.75,62.56,70.44,7.87,68.58,,7.81
Sumatera Barat,Solok,2021,451906,461030,484358,532900,569605,96.18,96.19,96.29,96.17,96.22,105,105,111,108,110,9792.92,10114.58,10547.97,11008.01,11437.87,10171,10215,10539,10717,10988,50.36,47.63,57.28,59.75,62.56,70.6,7.88,68.79,,2026-01-08 00:00:00
Sumatera Barat,Solok,2022,451906,461030,484358,532900,569605,96.18,96.19,96.29,96.17,96.22,105,105,111,108,110,9792.92,10114.58,10547.97,11008.01,11437.87,10171,10215,10539,10717,10988,50.36,47.63,57.28,59.75,62.56,71.39,2026-09-07 00:00:00,69.19,,2026-12-07 00:00:00
Sumatera Barat,Solok,2023,451906,461030,484358,532900,569605,96.18,96.19,96.29,96.17,96.22,105,105,111,108,110,9792.92,10114.58,10547.97,11008.01,11437.87,10171,10215,10539,10717,10988,50.36,47.63,57.28,59.75,62.56,71.92,7.92,69.56,,7.13
Sumatera Barat,Solok,2024,451906,461030,484358,532900,569605,96.18,96.19,96.29,96.17,96.22,105,105,111,108,110,9792.92,10114.58,10547.97,11008.01,11437.87,10171,10215,10539,10717,10988,50.36,47.63,57.28,59.75,62.56,72.29,7.93,69.8,,7.31
Sumatera Barat,Sijunjung,2020,433147,455346,484572,529460,565067,93.03,93.4,94.16,94.28,94.39,75,76,76,78,79,6683-02-01 00:00:00,6892.61,7163.43,7468-06-01 00:00:00,7758.79,10361,10389,10582,11018,11395,64.95,72.63,74.14,72.18,74.53,70.36,8.17,66.21,,6.78
Sumatera Barat,Sijunjung,2021,433147,455346,484572,529460,565067,93.03,93.4,94.16,94.28,94.39,75,76,76,78,79,6683-02-01 00:00:00,6892.61,7163.43,7468-06-01 00:00:00,7758.79,10361,10389,10582,11018,11395,64.95,72.63,74.14,72.18,74.53,70.48,8.18,66.36,,2026-08-06 00:00:00
Sumatera Barat,Sijunjung,2022,433147,455346,484572,529460,565067,93.03,93.4,94.16,94.28,94.39,75,76,76,78,79,6683-02-01 00:00:00,6892.61,7163.43,7468-06-01 00:00:00,7758.79,10361,10389,10582,11018,11395,64.95,72.63,74.14,72.18,74.53,71.32,8.32,66.7,,6
Sumatera Barat,Sijunjung,2023,433147,455346,484572,529460,565067,93.03,93.4,94.16,94.28,94.39,75,76,76,78,79,6683-02-01 00:00:00,6892.61,7163.43,7468-06-01 00:00:00,7758.79,10361,10389,10582,11018,11395,64.95,72.63,74.14,72.18,74.53,72.3,8.61,67.02,,5.88
Sumatera Barat,Sijunjung,2024,433147,455346,484572,529460,565067,93.03,93.4,94.16,94.28,94.39,75,76,76,78,79,6683-02-01 00:00:00,6892.61,7163.43,7468-06-01 00:00:00,7758.79,10361,10389,10582,11018,11395,64.95,72.63,74.14,72.18,74.53,72.88,8.65,67.32,,5.78
Sumatera Barat,Tanah Datar,2020,420049,441793,466907,515587,554665,97.57,97.58,97.62,97.73,97.48,278,280,273,287,291,9575-09-01 00:00:00,9889.46,10300.93,10757.91,11172.45,10588,10616,10695,10905,11223,62.86,53.73,57.49,62.99,65.02,74.01,8.56,69.94,,2026-04-04 00:00:00
Sumatera Barat,Tanah Datar,2021,420049,441793,466907,515587,554665,97.57,97.58,97.62,97.73,97.48,278,280,273,287,291,9575-09-01 00:00:00,9889.46,10300.93,10757.91,11172.45,10588,10616,10695,10905,11223,62.86,53.73,57.49,62.99,65.02,74.14,8.57,70.12,,4.54
Sumatera Barat,Tanah Datar,2022,420049,441793,466907,515587,554665,97.57,97.58,97.62,97.73,97.48,278,280,273,287,291,9575-09-01 00:00:00,9889.46,10300.93,10757.91,11172.45,10588,10616,10695,10905,11223,62.86,53.73,57.49,62.99,65.02,74.87,8.85,70.49,,4.26
Sumatera Barat,Tanah Datar,2023,420049,441793,466907,515587,554665,97.57,97.58,97.62,97.73,97.48,278,280,273,287,291,9575-09-01 00:00:00,9889.46,10300.93,10757.91,11172.45,10588,10616,10695,10905,11223,62.86,53.73,57.49,62.99,65.02,75.57,9,70.84,,4.16
Sumatera Barat,Tanah Datar,2024,420049,441793,466907,515587,554665,97.57,97.58,97.62,97.73,97.48,278,280,273,287,291,9575-09-01 00:00:00,9889.46,10300.93,10757.91,11172.45,10588,10616,10695,10905,11223,62.86,53.73,57.49,62.99,65.02,76.49,9.19,70.96,,4.28
Sumatera Barat,Padang Pariaman,2020,455463,475342,499461,548147,580392,92.69,92.78,93.08,93.32,93.92,323,325,325,339,345,11939.48,12195.75,13029.17,13740.82,14369.24,10998,11050,11159,11432,11756,59.72,55.86,59.76,61.77,63.73,72.8,7.89,68.79,,6.95
Sumatera Barat,Padang Pariaman,2021,455463,475342,499461,548147,580392,92.69,92.78,93.08,93.32,93.92,323,325,325,339,345,11939.48,12195.75,13029.17,13740.82,14369.24,10998,11050,11159,11432,11756,59.72,55.86,59.76,61.77,63.73,72.92,7.93,68.97,,7.22
Sumatera Barat,Padang Pariaman,2022,455463,475342,499461,548147,580392,92.69,92.78,93.08,93.32,93.92,323,325,325,339,345,11939.48,12195.75,13029.17,13740.82,14369.24,10998,11050,11159,11432,11756,59.72,55.86,59.76,61.77,63.73,73.67,8.21,69.34,,6.25
Sumatera Barat,Padang Pariaman,2023,455463,475342,499461,548147,580392,92.69,92.78,93.08,93.32,93.92,323,325,325,339,345,11939.48,12195.75,13029.17,13740.82,14369.24,10998,11050,11159,11432,11756,59.72,55.86,59.76,61.77,63.73,74.54,8.41,69.7,,6.34
Sumatera Barat,Padang Pariaman,2024,455463,475342,499461,548147,580392,92.69,92.78,93.08,93.32,93.92,323,325,325,339,345,11939.48,12195.75,13029.17,13740.82,14369.24,10998,11050,11159,11432,11756,59.72,55.86,59.76,61.77,63.73,74.9,8.51,70.1,,6.27
Sumatera Barat,Agam,2020,424728,444711,485222,530290,558963,97.01,96.95,97.0,97.19,97.09,293,296,243,306,310,14409.17,14942.56,15572.21,16275.98,16946.6,9651,9662,10171,10402,10686,71.58,77.25,74.84,77.04,77,73.11,8.97,72.37,,6.75
Sumatera Barat,Agam,2021,424728,444711,485222,530290,558963,97.01,96.95,97.0,97.19,97.09,293,296,243,306,310,14409.17,14942.56,15572.21,16275.98,16946.6,9651,9662,10171,10402,10686,71.58,77.25,74.84,77.04,77,73.2,8.98,72.53,,6.85
Sumatera Barat,Agam,2022,424728,444711,485222,530290,558963,97.01,96.95,97.0,97.19,97.09,293,296,243,306,310,14409.17,14942.56,15572.21,16275.98,16946.6,9651,9662,10171,10402,10686,71.58,77.25,74.84,77.04,77,73.84,9,72.89,,6.22
Sumatera Barat,Agam,2023,424728,444711,485222,530290,558963,97.01,96.95,97.0,97.19,97.09,293,296,243,306,310,14409.17,14942.56,15572.21,16275.98,16946.6,9651,9662,10171,10402,10686,71.58,77.25,74.84,77.04,77,74.44,9.21,73.23,,2026-06-06 00:00:00
Sumatera Barat,Agam,2024,424728,444711,485222,530290,558963,97.01,96.95,97.0,97.19,97.09,293,296,243,306,310,14409.17,14942.56,15572.21,16275.98,16946.6,9651,9662,10171,10402,10686,71.58,77.25,74.84,77.04,77,75.08,9.24,73.47,,6.83
Sumatera Barat,Lima Puluh Kota,2020,451295,475123,504670,553068,582794,95.03,94.91,94.85,94.77,94.86,107,108,119,111,112,11062.32,11430.81,11890.13,12430.83,12932,9596,9668,10035,10285,10648,53.86,55.69,64.19,60.64,64.31,70.82,8.13,69.79,,6.86
Sumatera Barat,Lima Puluh Kota,2021,451295,475123,504670,553068,582794,95.03,94.91,94.85,94.77,94.86,107,108,119,111,112,11062.32,11430.81,11890.13,12430.83,12932,9596,9668,10035,10285,10648,53.86,55.69,64.19,60.64,64.31,71.03,8.23,69.84,,7.29
Sumatera Barat,Lima Puluh Kota,2022,451295,475123,504670,553068,582794,95.03,94.91,94.85,94.77,94.86,107,108,119,111,112,11062.32,11430.81,11890.13,12430.83,12932,9596,9668,10035,10285,10648,53.86,55.69,64.19,60.64,64.31,71.64,8.24,70.08,,6.59
Sumatera Barat,Lima Puluh Kota,2023,451295,475123,504670,553068,582794,95.03,94.91,94.85,94.77,94.86,107,108,119,111,112,11062.32,11430.81,11890.13,12430.83,12932,9596,9668,10035,10285,10648,53.86,55.69,64.19,60.64,64.31,72.05,8.28,70.3,,2026-08-06 00:00:00
Sumatera Barat,Lima Puluh Kota,2024,451295,475123,504670,553068,582794,95.03,94.91,94.85,94.77,94.86,107,108,119,111,112,11062.32,11430.81,11890.13,12430.83,12932,9596,9668,10035,10285,10648,53.86,55.69,64.19,60.64,64.31,72.51,8.29,70.46,,6.92
Sumatera Barat,Pasaman,2020,388726,408293,431915,472703,515608,92.45,92.47,92.51,92.7,92.91,76,77,79,79,81,6122.76,6327.97,6586.26,6876.87,7148.27,8425,8440,8619,8908,9194,40.9,45.26,42.81,46.74,49.35,68.35,8.18,67.4,,7.16
Sumatera Barat,Pasaman,2021,388726,408293,431915,472703,515608,92.45,92.47,92.51,92.7,92.91,76,77,79,79,81,6122.76,6327.97,6586.26,6876.87,7148.27,8425,8440,8619,8908,9194,40.9,45.26,42.81,46.74,49.35,68.48,8.19,67.59,,7.48
Sumatera Barat,Pasaman,2022,388726,408293,431915,472703,515608,92.45,92.47,92.51,92.7,92.91,76,77,79,79,81,6122.76,6327.97,6586.26,6876.87,7148.27,8425,8440,8619,8908,9194,40.9,45.26,42.81,46.74,49.35,69.12,2026-02-08 00:00:00,67.96,,6.85
Sumatera Barat,Pasaman,2023,388726,408293,431915,472703,515608,92.45,92.47,92.51,92.7,92.91,76,77,79,79,81,6122.76,6327.97,6586.26,6876.87,7148.27,8425,8440,8619,8908,9194,40.9,45.26,42.81,46.74,49.35,69.85,8.22,68.29,,2026-08-06 00:00:00
Sumatera Barat,Pasaman,2024,388726,408293,431915,472703,515608,92.45,92.47,92.51,92.7,92.91,76,77,79,79,81,6122.76,6327.97,6586.26,6876.87,7148.27,8425,8440,8619,8908,9194,40.9,45.26,42.81,46.74,49.35,70.61,8.26,68.61,,6.74
Sumatera Barat,Solok Selatan,2020,419442,438187,470090,516004,551340,95.08,95.14,95.2,95.27,95.53,54,55,57,57,58,3928-03-01 00:00:00,4058.51,4221.15,4414-12-01 00:00:00,4594.77,10325,10367,10560,10884,11240,59.17,58.57,55.33,54.69,56.71,70.69,2026-03-08 00:00:00,67.81,,7.15
Sumatera Barat,Solok Selatan,2021,419442,438187,470090,516004,551340,95.08,95.14,95.2,95.27,95.53,54,55,57,57,58,3928-03-01 00:00:00,4058.51,4221.15,4414-12-01 00:00:00,4594.77,10325,10367,10560,10884,11240,59.17,58.57,55.33,54.69,56.71,70.88,8.34,68.01,,7.52
Sumatera Barat,Solok Selatan,2022,419442,438187,470090,516004,551340,95.08,95.14,95.2,95.27,95.53,54,55,57,57,58,3928-03-01 00:00:00,4058.51,4221.15,4414-12-01 00:00:00,4594.77,10325,10367,10560,10884,11240,59.17,58.57,55.33,54.69,56.71,71.36,8.41,68.38,,6.51
Sumatera Barat,Solok Selatan,2023,419442,438187,470090,516004,551340,95.08,95.14,95.2,95.27,95.53,54,55,57,57,58,3928-03-01 00:00:00,4058.51,4221.15,4414-12-01 00:00:00,4594.77,10325,10367,10560,10884,11240,59.17,58.57,55.33,54.69,56.71,72.24,2026-07-08 00:00:00,68.71,,6.45
Sumatera Barat,Solok Selatan,2024,419442,438187,470090,516004,551340,95.08,95.14,95.2,95.27,95.53,54,55,57,57,58,3928-03-01 00:00:00,4058.51,4221.15,4414-12-01 00:00:00,4594.77,10325,10367,10560,10884,11240,59.17,58.57,55.33,54.69,56.71,73.17,8.85,68.99,,6.56
Sumatera Barat,Dharmasraya,2020,477421,503183,530693,581058,622190,88.31,88.32,88.56,89.11,89.71,77,78,80,81,82,7454.97,7708.75,8037.79,8387.15,8711.16,11273,11324,11650,11901,12254,84.16,82.71,81.09,81.57,85.99,72.3,8.64,71.33,,6.23
Sumatera Barat,Dharmasraya,2021,477421,503183,530693,581058,622190,88.31,88.32,88.56,89.11,89.71,77,78,80,81,82,7454.97,7708.75,8037.79,8387.15,8711.16,11273,11324,11650,11901,12254,84.16,82.71,81.09,81.57,85.99,72.65,8.72,71.53,,6.67
Sumatera Barat,Dharmasraya,2022,477421,503183,530693,581058,622190,88.31,88.32,88.56,89.11,89.71,77,78,80,81,82,7454.97,7708.75,8037.79,8387.15,8711.16,11273,11324,11650,11901,12254,84.16,82.71,81.09,81.57,85.99,73.19,8.74,71.9,,5.56
Sumatera Barat,Dharmasraya,2023,477421,503183,530693,581058,622190,88.31,88.32,88.56,89.11,89.71,77,78,80,81,82,7454.97,7708.75,8037.79,8387.15,8711.16,11273,11324,11650,11901,12254,84.16,82.71,81.09,81.57,85.99,73.87,8.83,72.24,,5.56
Sumatera Barat,Dharmasraya,2024,477421,503183,530693,581058,622190,88.31,88.32,88.56,89.11,89.71,77,78,80,81,82,7454.97,7708.75,8037.79,8387.15,8711.16,11273,11324,11650,11901,12254,84.16,82.71,81.09,81.57,85.99,74.82,8.98,72.6,,5.32
Sumatera Barat,Pasaman Barat,2020,467769,492467,544829,596225,657354,90.26,90.14,90.17,90.05,90.32,111,112,115,116,117,11258.35,11675.98,12158.62,12684.89,13202.35,9047,9089,9381,9538,9888,63.65,70.28,68.98,71.64,73.49,70.3,8.19,67.82,,2026-04-07 00:00:00
Sumatera Barat,Pasaman Barat,2021,467769,492467,544829,596225,657354,90.26,90.14,90.17,90.05,90.32,111,112,115,116,117,11258.35,11675.98,12158.62,12684.89,13202.35,9047,9089,9381,9538,9888,63.65,70.28,68.98,71.64,73.49,70.57,8.27,67.94,,7.51
Sumatera Barat,Pasaman Barat,2022,467769,492467,544829,596225,657354,90.26,90.14,90.17,90.05,90.32,111,112,115,116,117,11258.35,11675.98,12158.62,12684.89,13202.35,9047,9089,9381,9538,9888,63.65,70.28,68.98,71.64,73.49,71.39,8.54,68.25,,6.93
Sumatera Barat,Pasaman Barat,2023,467769,492467,544829,596225,657354,90.26,90.14,90.17,90.05,90.32,111,112,115,116,117,11258.35,11675.98,12158.62,12684.89,13202.35,9047,9089,9381,9538,9888,63.65,70.28,68.98,71.64,73.49,72.03,2026-08-08 00:00:00,68.53,,6.92
Sumatera Barat,Pasaman Barat,2024,467769,492467,544829,596225,657354,90.26,90.14,90.17,90.05,90.32,111,112,115,116,117,11258.35,11675.98,12158.62,12684.89,13202.35,9047,9089,9381,9538,9888,63.65,70.28,68.98,71.64,73.49,72.78,2026-03-09 00:00:00,68.81,,7
Sumatera Barat,Kota Padang,2020,570654,602540,634581,698720,736786,93.64,93.81,93.85,93.94,94.04,1311,1317,1324,1359,1376,43631.94,45226.64,47175.95,49316.19,51611.55,14481,14540,14889,15089,15458,82.5,80.13,76.1,78.56,78.22,83.22,2026-06-11 00:00:00,73.65,,2026-04-04 00:00:00
Sumatera Barat,Kota Padang,2021,570654,602540,634581,698720,736786,93.64,93.81,93.85,93.94,94.04,1311,1317,1324,1359,1376,43631.94,45226.64,47175.95,49316.19,51611.55,14481,14540,14889,15089,15458,82.5,80.13,76.1,78.56,78.22,83.3,11.61,73.69,,4.94
Sumatera Barat,Kota Padang,2022,570654,602540,634581,698720,736786,93.64,93.81,93.85,93.94,94.04,1311,1317,1324,1359,1376,43631.94,45226.64,47175.95,49316.19,51611.55,14481,14540,14889,15089,15458,82.5,80.13,76.1,78.56,78.22,83.69,11.62,73.93,,4.26
Sumatera Barat,Kota Padang,2023,570654,602540,634581,698720,736786,93.64,93.81,93.85,93.94,94.04,1311,1317,1324,1359,1376,43631.94,45226.64,47175.95,49316.19,51611.55,14481,14540,14889,15089,15458,82.5,80.13,76.1,78.56,78.22,83.98,11.64,74.16,,4.17
Sumatera Barat,Kota Padang,2024,570654,602540,634581,698720,736786,93.64,93.81,93.85,93.94,94.04,1311,1317,1324,1359,1376,43631.94,45226.64,47175.95,49316.19,51611.55,14481,14540,14889,15089,15458,82.5,80.13,76.1,78.56,78.22,84.38,11.67,74.42,,2026-06-04 00:00:00
Sumatera Barat,Kota Solok,2020,450254,464977,491488,538682,569869,97.05,97.05,96.67,96.64,96.9,1030,1045,1292,1092,1115,2835.75,2936.55,3071.58,3219.31,3365.78,12117,12168,12515,12709,12995,89.19,91.4,92.47,94.35,92.19,78.41,11.19,73.61,,2.77
Sumatera Barat,Kota Solok,2021,450254,464977,491488,538682,569869,97.05,97.05,96.67,96.64,96.9,1030,1045,1292,1092,1115,2835.75,2936.55,3071.58,3219.31,3365.78,12117,12168,12515,12709,12995,89.19,91.4,92.47,94.35,92.19,78.53,2026-02-11 00:00:00,73.73,,2026-12-03 00:00:00
Sumatera Barat,Kota Solok,2022,450254,464977,491488,538682,569869,97.05,97.05,96.67,96.64,96.9,1030,1045,1292,1092,1115,2835.75,2936.55,3071.58,3219.31,3365.78,12117,12168,12515,12709,12995,89.19,91.4,92.47,94.35,92.19,79.35,11.37,74.06,,2026-02-03 00:00:00
Sumatera Barat,Kota Solok,2023,450254,464977,491488,538682,569869,97.05,97.05,96.67,96.64,96.9,1030,1045,1292,1092,1115,2835.75,2936.55,3071.58,3219.31,3365.78,12117,12168,12515,12709,12995,89.19,91.4,92.47,94.35,92.19,79.66,11.38,74.39,,2026-05-03 00:00:00
Sumatera Barat,Kota Solok,2024,450254,464977,491488,538682,569869,97.05,97.05,96.67,96.64,96.9,1030,1045,1292,1092,1115,2835.75,2936.55,3071.58,3219.31,3365.78,12117,12168,12515,12709,12995,89.19,91.4,92.47,94.35,92.19,80.06,11.39,74.73,,2026-07-03 00:00:00
Sumatera Barat,Kota Sawah Lunto,2020,399688,412757,443301,487610,524196,95.48,95.73,95.17,95.36,95.73,281,283,286,292,296,2760.92,2829.35,2941.27,3072.35,3195.86,10182,10195,10537,10829,11187,80.77,86.45,86.86,90.18,91.24,73.97,10.23,70.0,,2.16
Sumatera Barat,Kota Sawah Lunto,2021,399688,412757,443301,487610,524196,95.48,95.73,95.17,95.36,95.73,281,283,286,292,296,2760.92,2829.35,2941.27,3072.35,3195.86,10182,10195,10537,10829,11187,80.77,86.45,86.86,90.18,91.24,74.35,10.35,70.1,,2.38
Sumatera Barat,Kota Sawah Lunto,2022,399688,412757,443301,487610,524196,95.48,95.73,95.17,95.36,95.73,281,283,286,292,296,2760.92,2829.35,2941.27,3072.35,3195.86,10182,10195,10537,10829,11187,80.77,86.45,86.86,90.18,91.24,75.21,10.49,70.4,,2.28
Sumatera Barat,Kota Sawah Lunto,2023,399688,412757,443301,487610,524196,95.48,95.73,95.17,95.36,95.73,281,283,286,292,296,2760.92,2829.35,2941.27,3072.35,3195.86,10182,10195,10537,10829,11187,80.77,86.45,86.86,90.18,91.24,75.91,2026-05-10 00:00:00,70.69,,2.27
Sumatera Barat,Kota Sawah Lunto,2024,399688,412757,443301,487610,524196,95.48,95.73,95.17,95.36,95.73,281,283,286,292,296,2760.92,2829.35,2941.27,3072.35,3195.86,10182,10195,10537,10829,11187,80.77,86.45,86.86,90.18,91.24,76.68,10.55,70.92,,2.33
Sumatera Barat,Kota Padang Panjang,2020,491142,516648,543609,599681,634303,97.7,97.78,98.24,98.19,98.23,2448,2477,2455,2549,2585,2543-04-01 00:00:00,2631.38,2746.84,2879.85,3009.93,10734,10754,11153,11310,11840,72.15,73.04,77.42,76.31,79.57,78.43,2026-06-11 00:00:00,72.82,,5.24
Sumatera Barat,Kota Padang Panjang,2021,491142,516648,543609,599681,634303,97.7,97.78,98.24,98.19,98.23,2448,2477,2455,2549,2585,2543-04-01 00:00:00,2631.38,2746.84,2879.85,3009.93,10734,10754,11153,11310,11840,72.15,73.04,77.42,76.31,79.57,78.52,11.61,72.82,,5.92
Sumatera Barat,Kota Padang Panjang,2022,491142,516648,543609,599681,634303,97.7,97.78,98.24,98.19,98.23,2448,2477,2455,2549,2585,2543-04-01 00:00:00,2631.38,2746.84,2879.85,3009.93,10734,10754,11153,11310,11840,72.15,73.04,77.42,76.31,79.57,79.28,11.78,73.02,,5.14
Sumatera Barat,Kota Padang Panjang,2023,491142,516648,543609,599681,634303,97.7,97.78,98.24,98.19,98.23,2448,2477,2455,2549,2585,2543-04-01 00:00:00,2631.38,2746.84,2879.85,3009.93,10734,10754,11153,11310,11840,72.15,73.04,77.42,76.31,79.57,79.76,11.87,73.23,,5.24
Sumatera Barat,Kota Padang Panjang,2024,491142,516648,543609,599681,634303,97.7,97.78,98.24,98.19,98.23,2448,2477,2455,2549,2585,2543-04-01 00:00:00,2631.38,2746.84,2879.85,3009.93,10734,10754,11153,11310,11840,72.15,73.04,77.42,76.31,79.57,80.6,11.94,73.61,,5.31
Sumatera Barat,Kota Bukittinggi,2020,519470,540457,570032,619896,658640,98.89,98.99,99.36,99.17,98.66,4795,4817,5060,4915,4953,6045-09-01 00:00:00,6263-04-01 00:00:00,6555.33,6869-04-01 00:00:00,7180.21,13282,13331,13633,13859,14297,90.25,89.93,85.09,89.32,89.07,80.68,11.33,74.38,,4.54
Sumatera Barat,Kota Bukittinggi,2021,519470,540457,570032,619896,658640,98.89,98.99,99.36,99.17,98.66,4795,4817,5060,4915,4953,6045-09-01 00:00:00,6263-04-01 00:00:00,6555.33,6869-04-01 00:00:00,7180.21,13282,13331,13633,13859,14297,90.25,89.93,85.09,89.32,89.07,80.79,11.38,74.5,,5.14
Sumatera Barat,Kota Bukittinggi,2022,519470,540457,570032,619896,658640,98.89,98.99,99.36,99.17,98.66,4795,4817,5060,4915,4953,6045-09-01 00:00:00,6263-04-01 00:00:00,6555.33,6869-04-01 00:00:00,7180.21,13282,13331,13633,13859,14297,90.25,89.93,85.09,89.32,89.07,81.52,11.54,74.82,,4.46
Sumatera Barat,Kota Bukittinggi,2023,519470,540457,570032,619896,658640,98.89,98.99,99.36,99.17,98.66,4795,4817,5060,4915,4953,6045-09-01 00:00:00,6263-04-01 00:00:00,6555.33,6869-04-01 00:00:00,7180.21,13282,13331,13633,13859,14297,90.25,89.93,85.09,89.32,89.07,81.88,11.55,75.13,,2026-11-04 00:00:00
